Discharge Year;Patient County;PDI Number;PDI Name;Medicaid PDI Hospitalizations;County Medicaid Population;Observed Rate per 100,000 people;Expected PQI Hospitalizations;Expected Rate per 100,000 people;Risk Adjusted Rate per 100,000 people;Difference in Hospitalizations
2014;Broome;PDI_90;Pediatric Quality Overall Composite;25;12,216;204.6496398;29.71172088;243.2197191;274.124;-4.711720882
2014;Broome;PDI_91;Pediatric Quality Acute Composite;10;12,216;81.85985593;6.894178255;56.43564387;97.0778001;3.105821745
2014;Broome;PDI_92;Pediatric Quality Chronic Composite;15;12,216;122.7897839;22.81754263;186.7840752;170.1721365;-7.817542627
2014;Cattaraugus;PDI_14;Asthma;6;6,901;86.94392117;11.1232116;161.1826054;180.707675;-5.123211599
2014;Cattaraugus;PDI_15;Diabetes Short-term Complications;0;4,970;0;1.210768196;24.36153312;0;-1.210768196
2014;Cattaraugus;PDI_16;Gastroenteritis;7;7,904;88.56275304;4.862879882;61.52429001;133.7976783;2.137120118
2014;Cattaraugus;PDI_18;Urinary Tract Infection;2;7,904;25.30364373;2.672607011;33.81334781;35.85143031;-0.672607011
2014;Cattaraugus;PDI_90;Pediatric Quality Overall Composite;6;4,970;120.7243461;9.396762153;189.069661;208.0213327;-3.396762153
2014;Cattaraugus;PDI_91;Pediatric Quality Acute Composite;4;4,970;80.48289738;2.677418007;53.87158968;99.9876234;1.322581993
2014;Cattaraugus;PDI_92;Pediatric Quality Chronic Composite;2;4,970;40.24144869;6.719344146;135.1980713;77.04938446;-4.719344146
2014;Cayuga;PDI_14;Asthma;4;5,762;69.42034016;9.850628665;170.9584982;136.0352911;-5.850628665
2014;Cayuga;PDI_15;Diabetes Short-term Complications;0;4,108;0;1.054370597;25.66627548;0;-1.054370597
2014;Cayuga;PDI_16;Gastroenteritis;1;6,592;15.16990291;4.134807571;62.72462941;22.47961024;-3.134807571
2014;Cayuga;PDI_18;Urinary Tract Infection;2;6,592;30.33980583;2.241642035;34.00549203;42.74401646;-0.241642035
2014;Cayuga;PDI_90;Pediatric Quality Overall Composite;1;4,108;24.34274586;8.240271635;200.5908383;39.53605481;-7.240271635
2014;Cayuga;PDI_91;Pediatric Quality Acute Composite;1;4,108;24.34274586;2.212970776;53.86978519;30.24313135;-1.212970776
2014;Cayuga;PDI_92;Pediatric Quality Chronic Composite;0;4,108;0;6.02730086;146.7210531;0;-6.02730086
2014;Chautauqua;PDI_14;Asthma;8;12,431;64.35524093;24.99097119;201.0374965;107.2413815;-16.99097119
2014;Chautauqua;PDI_15;Diabetes Short-term Complications;6;8,924;67.23442403;2.241700951;25.11991204;71.65326758;3.758299049
2014;Chautauqua;PDI_16;Gastroenteritis;6;14,116;42.50495891;10.46425126;74.13042832;53.29508646;-4.464251261
2014;Chautauqua;PDI_18;Urinary Tract Infection;4;14,116;28.33663928;5.710789654;40.4561466;33.55640457;-1.710789654
2014;Chautauqua;PDI_90;Pediatric Quality Overall Composite;11;8,924;123.2631107;20.46946657;229.3754658;175.0737436;-9.46946657
2014;Chautauqua;PDI_91;Pediatric Quality Acute Composite;2;8,924;22.41147468;5.426488967;60.80781003;24.66683937;-3.426488967
2014;Chautauqua;PDI_92;Pediatric Quality Chronic Composite;9;8,924;100.851636;15.0429776;168.5676558;154.8726621;-6.042977603
2014;Chemung;PDI_14;Asthma;8;7,742;103.3324722;16.4192454;212.0801524;163.2271283;-8.419245398
2014;Chemung;PDI_15;Diabetes Short-term Complications;0;5,484;0;1.404604075;25.61276577;0;-1.404604075
2014;Chemung;PDI_16;Gastroenteritis;3;8,897;33.7192312;6.034796757;67.82956903;46.20645882;-3.034796757
2014;Chemung;PDI_18;Urinary Tract Infection;7;8,897;78.67820614;3.222432578;36.21931638;104.0700576;3.777567422
2014;Chemung;PDI_90;Pediatric Quality Overall Composite;9;5,484;164.1137856;12.43216868;226.6989183;235.8470638;-3.432168678
2014;Chemung;PDI_91;Pediatric Quality Acute Composite;5;5,484;91.17432531;3.040944419;55.45121115;110.0433889;1.959055581
2014;Chemung;PDI_92;Pediatric Quality Chronic Composite;4;5,484;72.93946025;9.391224258;171.2477071;110.2564088;-5.391224258
2014;Chenango;PDI_14;Asthma;0;4,181;0;5.723815747;136.9006397;0;-5.723815747
2014;Chenango;PDI_15;Diabetes Short-term Complications;1;3,003;33.3000333;0.737962662;24.57418122;36.27672201;0.262037338
2014;Chenango;PDI_16;Gastroenteritis;0;4,792;0;2.814258087;58.72825725;0;-2.814258087
2014;Chenango;PDI_18;Urinary Tract Infection;1;4,792;20.86811352;1.60879909;33.57260204;29.77897757;-0.60879909
2014;Chenango;PDI_90;Pediatric Quality Overall Composite;1;3,003;33.3000333;5.190222011;172.8345658;62.76953671;-4.190222011
2014;Chenango;PDI_91;Pediatric Quality Acute Composite;0;3,003;0;1.609329614;53.59072974;0;-1.609329614
2014;Chenango;PDI_92;Pediatric Quality Chronic Composite;1;3,003;33.3000333;3.580892397;119.2438361;72.28942859;-2.580892397
2014;Clinton;PDI_14;Asthma;6;5,390;111.3172542;7.434152419;137.9249057;270.380481;-1.434152419
2014;Clinton;PDI_15;Diabetes Short-term Complications;0;3,857;0;0.924272864;23.96351735;0;-0.924272864
2014;Clinton;PDI_16;Gastroenteritis;2;6,158;32.4780773;3.586343425;58.23876949;51.83489231;-1.586343425
2014;Clinton;PDI_18;Urinary Tract Infection;1;6,158;16.23903865;1.959259103;31.8164843;24.45230032;-0.959259103
2014;Clinton;PDI_90;Pediatric Quality Overall Composite;5;3,857;129.6344309;6.655925654;172.5674269;244.7351789;-1.655925654
2014;Clinton;PDI_91;Pediatric Quality Acute Composite;1;3,857;25.92688618;1.996309538;51.75809016;33.52544512;-0.996309538
2014;Clinton;PDI_92;Pediatric Quality Chronic Composite;4;3,857;103.7075447;4.659616116;120.8093367;222.2163017;-0.659616116
2014;Columbia;PDI_14;Asthma;3;4,065;73.80073801;9.069279488;223.1065065;110.8163945;-6.069279488
2014;Columbia;PDI_15;Diabetes Short-term Complications;0;2,923;0;0.736096644;25.18291632;0;-0.736096644
2014;Columbia;PDI_16;Gastroenteritis;2;4,685;42.68943437;3.375493838;72.04896132;55.0727491;-1.375493838
2014;Columbia;PDI_18;Urinary Tract Infection;4;4,685;85.37886873;1.782415357;38.0451517;107.5134184;2.217584643
2014;Columbia;PDI_90;Pediatric Quality Overall Composite;4;2,923;136.8457065;6.889061913;235.6846361;189.1623766;-2.889061913
2014;Columbia;PDI_91;Pediatric Quality Acute Composite;4;2,923;136.8457065;1.658236404;56.73063304;161.4417961;2.341763596
2014;Columbia;PDI_92;Pediatric Quality Chronic Composite;0;2,923;0;5.230825509;178.9540031;0;-5.230825509
2014;Cortland;PDI_14;Asthma;1;3,958;25.2652855;5.633067485;142.3210582;59.47173283;-4.633067485
2014;Cortland;PDI_15;Diabetes Short-term Complications;0;2,872;0;0.69109348;24.06314344;0;-0.69109348
2014;Cortland;PDI_16;Gastroenteritis;1;4,509;22.17786649;2.620113163;58.10851992;35.47513288;-1.620113163
2014;Cortland;PDI_18;Urinary Tract Infection;0;4,509;0;1.463700902;32.46176318;0;-1.463700902
2014;Cortland;PDI_90;Pediatric Quality Overall Composite;1;2,872;34.8189415;4.997170612;173.9961912;65.1944583;-3.997170612
2014;Cortland;PDI_91;Pediatric Quality Acute Composite;0;2,872;0;1.507711566;52.49692084;0;-1.507711566
2014;Cortland;PDI_92;Pediatric Quality Chronic Composite;1;2,872;34.8189415;3.489459045;121.4992704;74.18360894;-2.489459045
2014;Delaware;PDI_14;Asthma;2;3,216;62.18905473;4.78631691;148.8282621;139.9858349;-2.78631691
2014;Delaware;PDI_15;Diabetes Short-term Complications;0;2,347;0;0.564922966;24.07000281;0;-0.564922966
2014;Delaware;PDI_16;Gastroenteritis;2;3,650;54.79452055;2.191479743;60.0405409;84.82748966;-0.191479743
2014;Delaware;PDI_18;Urinary Tract Infection;1;3,650;27.39726027;1.240041488;33.97373939;38.63450738;-0.240041488
2014;Delaware;PDI_90;Pediatric Quality Overall Composite;2;2,347;85.2151683;4.324616957;184.2614809;150.6666761;-2.324616957
2014;Delaware;PDI_91;Pediatric Quality Acute Composite;1;2,347;42.60758415;1.291858906;55.04298705;51.80686957;-0.291858906
2014;Delaware;PDI_92;Pediatric Quality Chronic Composite;1;2,347;42.60758415;3.032758051;129.2184939;85.3548687;-2.032758051
2014;Dutchess;PDI_14;Asthma;53;15,603;339.678267;48.43378475;310.4132843;366.5920219;4.566215252
2014;Dutchess;PDI_15;Diabetes Short-term Complications;2;11,226;17.81578479;3.097373782;27.59107235;17.28617095;-1.097373782
2014;Dutchess;PDI_16;Gastroenteritis;18;17,939;100.3400413;15.53135228;86.578696;107.7227209;2.468647724
2014;Dutchess;PDI_18;Urinary Tract Infection;11;17,939;61.3189141;7.965149576;44.40130206;66.16226187;3.034850424
2014;Dutchess;PDI_90;Pediatric Quality Overall Composite;41;11,226;365.2235881;34.22625968;304.8838382;390.2647031;6.77374032
2014;Dutchess;PDI_91;Pediatric Quality Acute Composite;8;11,226;71.26313914;7.144679284;63.64403424;74.93930875;0.855320716
2014;Dutchess;PDI_92;Pediatric Quality Chronic Composite;33;11,226;293.960449;27.0815804;241.239804;315.4321804;5.918419605
2014;Erie;PDI_14;Asthma;232;72,075;321.8869233;235.3705355;326.5633513;330.210924;-3.37053546
2014;Erie;PDI_15;Diabetes Short-term Complications;36;52,087;69.1151343;15.26442803;29.30563871;63.13706522;20.73557197
2014;Erie;PDI_16;Gastroenteritis;48;82,510;58.1747667;64.83091625;78.57340474;68.81817601;-16.83091625
2014;Erie;PDI_18;Urinary Tract Infection;21;82,510;25.45146043;31.56341966;38.25405364;31.87475385;-10.56341966
2014;Erie;PDI_90;Pediatric Quality Overall Composite;175;52,087;335.9763473;164.7111303;316.2231081;346.1385416;10.28886968
2014;Erie;PDI_91;Pediatric Quality Acute Composite;18;52,087;34.55756715;30.44428415;58.44891077;39.5702845;-12.44428415
2014;Erie;PDI_92;Pediatric Quality Chronic Composite;157;52,087;301.4187801;134.2668462;257.7741973;302.6892014;22.73315383
2014;Essex;PDI_14;Asthma;1;2,312;43.25259516;2.863977772;123.8744711;116.9730742;-1.863977772
2014;Essex;PDI_15;Diabetes Short-term Complications;1;1,660;60.24096386;0.420873555;25.35382861;63.60786042;0.579126445
2014;Essex;PDI_16;Gastroenteritis;2;2,641;75.72889057;1.506552509;57.04477506;123.3927952;0.493447491
2014;Essex;PDI_18;Urinary Tract Infection;2;2,641;75.72889057;0.855952834;32.41017924;111.9416634;1.144047166
2014;Essex;PDI_90;Pediatric Quality Overall Composite;1;1,660;60.24096386;2.728775301;164.3840543;119.389761;-1.728775301
2014;Essex;PDI_91;Pediatric Quality Acute Composite;0;1,660;0;0.871857837;52.52155645;0;-0.871857837
2014;Essex;PDI_92;Pediatric Quality Chronic Composite;1;1,660;60.24096386;1.856917464;111.8624979;139.4034308;-0.856917464
2014;Franklin;PDI_14;Asthma;2;3,745;53.40453939;6.057502003;161.7490522;110.6093846;-4.057502003
2014;Franklin;PDI_15;Diabetes Short-term Complications;0;2,675;0;0.624485151;23.34523927;0;-0.624485151
2014;Franklin;PDI_16;Gastroenteritis;2;4,324;46.25346901;2.679578534;61.96990134;69.37573311;-0.679578534
2014;Franklin;PDI_18;Urinary Tract Infection;2;4,324;46.25346901;1.493983546;34.55096081;64.13509995;0.506016454
2014;Franklin;PDI_90;Pediatric Quality Overall Composite;3;2,675;112.1495327;4.89649797;183.0466531;199.6045948;-1.89649797
2014;Franklin;PDI_91;Pediatric Quality Acute Composite;1;2,675;37.38317757;1.399169465;52.30540056;47.83349518;-0.399169465
2014;Franklin;PDI_92;Pediatric Quality Chronic Composite;2;2,675;74.76635514;3.497328505;130.7412525;148.0333717;-1.497328505
2014;Fulton;PDI_14;Asthma;12;5,382;222.9654404;8.061877977;149.7933478;498.6554529;3.938122023
2014;Fulton;PDI_15;Diabetes Short-term Complications;1;4,017;24.89419965;0.998062349;24.84596338;26.82283964;0.001937651
2014;Fulton;PDI_16;Gastroenteritis;7;6,100;114.7540984;3.59035869;58.85833919;181.2192303;3.40964131
2014;Fulton;PDI_18;Urinary Tract Infection;3;6,100;49.18032787;2.046522057;33.54954191;70.22898949;0.953477943
2014;Fulton;PDI_90;Pediatric Quality Overall Composite;18;4,017;448.0955937;7.384935106;183.842049;794.0734583;10.61506489
2014;Fulton;PDI_91;Pediatric Quality Acute Composite;7;4,017;174.2593976;2.144384325;53.3827315;218.4730394;4.855615676
2014;Fulton;PDI_92;Pediatric Quality Chronic Composite;11;4,017;273.8361962;5.240550782;130.4593174;543.352681;5.759449218
2014;Genesee;PDI_14;Asthma;4;3,743;106.8661502;6.65773837;177.8717171;201.2745265;-2.65773837
2014;Genesee;PDI_15;Diabetes Short-term Complications;0;2,669;0;0.669460312;25.08281422;0;-0.669460312
2014;Genesee;PDI_16;Gastroenteritis;2;4,311;46.39294827;2.774093835;64.34919588;67.01205378;-0.774093835
2014;Genesee;PDI_18;Urinary Tract Infection;1;4,311;23.19647414;1.514219325;35.12454942;31.63900447;-0.514219325
2014;Genesee;PDI_90;Pediatric Quality Overall Composite;2;2,669;74.93443237;5.387565207;201.8570703;120.9406545;-3.387565207
2014;Genesee;PDI_91;Pediatric Quality Acute Composite;2;2,669;74.93443237;1.460239451;54.71110718;91.66601522;0.539760549
2014;Genesee;PDI_92;Pediatric Quality Chronic Composite;0;2,669;0;3.927325757;147.1459632;0;-3.927325757
2014;Greene;PDI_14;Asthma;2;3,346;59.77286312;5.705433374;170.515044;117.4348249;-3.705433374
2014;Greene;PDI_15;Diabetes Short-term Complications;0;2,399;0;0.626738684;26.12499723;0;-0.626738684
2014;Greene;PDI_16;Gastroenteritis;1;3,847;25.99428126;2.528324619;65.72198125;36.76302558;-1.528324619
2014;Greene;PDI_18;Urinary Tract Infection;0;3,847;0;1.409914053;36.64970243;0;-1.409914053
2014;Greene;PDI_90;Pediatric Quality Overall Composite;1;2,399;41.68403502;4.81130066;200.5544252;67.71304769;-3.81130066
2014;Greene;PDI_91;Pediatric Quality Acute Composite;0;2,399;0;1.355022622;56.48281044;0;-1.355022622
2014;Greene;PDI_92;Pediatric Quality Chronic Composite;1;2,399;41.68403502;3.456278038;144.0716148;74.89578742;-2.456278038
2014;Hamilton;PDI_14;Asthma;0;220;0;0.303115113;137.7795969;0;-0.303115113
2014;Hamilton;PDI_15;Diabetes Short-term Complications;0;157;0;0.038113225;24.2759395;0;-0.038113225
2014;Hamilton;PDI_16;Gastroenteritis;0;249;0;0.136104419;54.66040927;0;-0.136104419
2014;Hamilton;PDI_18;Urinary Tract Infection;0;249;0;0.069221383;27.79975229;0;-0.069221383
2014;Hamilton;PDI_90;Pediatric Quality Overall Composite;0;157;0;0.266134702;169.5125491;0;-0.266134702
2014;Hamilton;PDI_91;Pediatric Quality Acute Composite;0;157;0;0.079894769;50.88838783;0;-0.079894769
2014;Hamilton;PDI_92;Pediatric Quality Chronic Composite;0;157;0;0.186239933;118.6241612;0;-0.186239933
2014;Herkimer;PDI_14;Asthma;3;4,765;62.9590766;7.065489019;148.2788881;142.2442029;-4.065489019
2014;Herkimer;PDI_15;Diabetes Short-term Complications;0;3,432;0;0.852311837;24.83426098;0;-0.852311837
2014;Herkimer;PDI_16;Gastroenteritis;1;5,497;18.19174095;3.306149101;60.14460799;28.11393551;-2.306149101
2014;Herkimer;PDI_18;Urinary Tract Infection;1;5,497;18.19174095;1.867213143;33.96785779;25.65769859;-0.867213143
2014;Herkimer;PDI_90;Pediatric Quality Overall Composite;2;3,432;58.27505828;6.033410418;175.7986718;107.9945863;-4.033410418
2014;Herkimer;PDI_91;Pediatric Quality Acute Composite;0;3,432;0;1.794517061;52.28779315;0;-1.794517061
2014;Herkimer;PDI_92;Pediatric Quality Chronic Composite;2;3,432;58.27505828;4.238893357;123.5108787;122.1359649;-2.238893357
2014;Jefferson;PDI_14;Asthma;0;8,121;0;13.22214054;162.8141921;0;-13.22214054
2014;Jefferson;PDI_15;Diabetes Short-term Complications;2;5,666;35.29827039;1.367722925;24.1391268;39.14662226;0.632277076
2014;Jefferson;PDI_16;Gastroenteritis;3;9,442;31.77292946;5.975091359;63.28205209;46.66817143;-2.975091359
2014;Jefferson;PDI_18;Urinary Tract Infection;2;9,442;21.18195298;3.249672147;34.4172013;29.48506178;-1.249672147
2014;Jefferson;PDI_90;Pediatric Quality Overall Composite;5;5,666;88.24567596;10.59040968;186.9115722;153.8126668;-5.590409682
2014;Jefferson;PDI_91;Pediatric Quality Acute Composite;3;5,666;52.94740558;3.01204774;53.16003776;66.65946722;-0.01204774
2014;Jefferson;PDI_92;Pediatric Quality Chronic Composite;2;5,666;35.29827039;7.578361942;133.7515345;68.31573028;-5.578361942
2014;Kings;PDI_14;Asthma;1,456;377,782;385.4074572;1,299.615953;344.0121426;375.3201561;156.3840473
2014;Kings;PDI_15;Diabetes Short-term Complications;72;267,100;26.95619618;71.67191938;26.83336555;26.89341088;0.328080623
2014;Kings;PDI_16;Gastroenteritis;418;438,367;95.35389297;398.0243146;90.79705237;97.61369633;19.97568545
2014;Kings;PDI_18;Urinary Tract Infection;194;438,367;44.25515607;201.9231231;46.06257385;46.02854743;-7.92312312
2014;Kings;PDI_90;Pediatric Quality Overall Composite;975;267,100;365.0318233;881.2279785;329.9243648;360.4551184;93.77202155
2014;Kings;PDI_91;Pediatric Quality Acute Composite;206;267,100;77.12467241;172.8914593;64.72911243;79.74365084;33.10854069
2014;Kings;PDI_92;Pediatric Quality Chronic Composite;769;267,100;287.9071509;708.3365192;265.1952524;281.0300559;60.66348085
2014;Lewis;PDI_14;Asthma;2;1,876;106.6098081;2.467045697;131.5056342;271.5866065;-0.467045697
2014;Lewis;PDI_15;Diabetes Short-term Complications;0;1,341;0;0.330830132;24.67040509;0;-0.330830132
2014;Lewis;PDI_16;Gastroenteritis;0;2,204;0;1.296860987;58.8412426;0;-1.296860987
2014;Lewis;PDI_18;Urinary Tract Infection;2;2,204;90.74410163;0.732516945;33.23579604;130.8048704;1.267483055
2014;Lewis;PDI_90;Pediatric Quality Overall Composite;3;1,341;223.7136465;2.265421759;168.9352542;431.4267262;0.734578241
2014;Lewis;PDI_91;Pediatric Quality Acute Composite;2;1,341;149.142431;0.688520192;51.34378762;194.4087236;1.311479808
2014;Lewis;PDI_92;Pediatric Quality Chronic Composite;1;1,341;74.57121551;1.576901568;117.5914666;164.1577829;-0.576901568
2014;Livingston;PDI_14;Asthma;2;3,737;53.5188654;5.742120725;153.6558931;116.6845145;-3.742120725
2014;Livingston;PDI_15;Diabetes Short-term Complications;0;2,673;0;0.639661175;23.93045923;0;-0.639661175
2014;Livingston;PDI_16;Gastroenteritis;2;4,282;46.70714619;2.723937381;63.61367074;68.24596135;-0.723937381
2014;Livingston;PDI_18;Urinary Tract Infection;0;4,282;0;1.486601268;34.71745138;0;-1.486601268
2014;Livingston;PDI_90;Pediatric Quality Overall Composite;2;2,673;74.82229705;4.98863662;186.6306255;130.6119711;-2.98863662
2014;Livingston;PDI_91;Pediatric Quality Acute Composite;1;2,673;37.41114852;1.447283954;54.14455494;46.24328605;-0.447283954
2014;Livingston;PDI_92;Pediatric Quality Chronic Composite;1;2,673;37.41114852;3.541352666;132.4860706;73.09655084;-2.541352666
2014;Madison;PDI_14;Asthma;8;5,171;154.7089538;7.501048908;145.0599286;357.2922012;0.498951092
2014;Madison;PDI_15;Diabetes Short-term Complications;0;3,749;0;0.90575664;24.15995305;0;-0.90575664
2014;Madison;PDI_16;Gastroenteritis;4;5,917;67.60182525;3.502778595;59.19855661;106.1430063;0.497221405
2014;Madison;PDI_18;Urinary Tract Infection;0;5,917;0;1.92864871;32.59504326;0;-1.92864871
2014;Madison;PDI_90;Pediatric Quality Overall Composite;6;3,749;160.0426781;6.596434704;175.9518459;296.3308324;-0.596434704
2014;Madison;PDI_91;Pediatric Quality Acute Composite;3;3,749;80.02133902;1.962100147;52.33662703;102.3298927;1.037899853
2014;Madison;PDI_92;Pediatric Quality Chronic Composite;3;3,749;80.02133902;4.634334557;123.6152189;167.5714142;-1.634334557
2014;Monroe;PDI_14;Asthma;119;61,337;194.0101407;226.4313134;369.1594199;176.0621588;-107.4313134
2014;Monroe;PDI_15;Diabetes Short-term Complications;11;44,272;24.84640405;13.4563318;30.3946779;21.88408655;-2.456331801
2014;Monroe;PDI_16;Gastroenteritis;23;69,940;32.88533028;59.82653759;85.5398021;35.73370491;-36.82653759
2014;Monroe;PDI_18;Urinary Tract Infection;13;69,940;18.5873606;28.81182249;41.19505646;21.61644222;-15.81182249
2014;Monroe;PDI_90;Pediatric Quality Overall Composite;94;44,272;212.3238164;156.0030467;352.3740663;196.3042183;-62.00304665
2014;Monroe;PDI_91;Pediatric Quality Acute Composite;12;44,272;27.10516805;27.52690585;62.17678409;29.17603578;-15.52690585
2014;Monroe;PDI_92;Pediatric Quality Chronic Composite;82;44,272;185.2186484;128.4761408;290.1972823;165.2180274;-46.4761408
2014;Montgomery;PDI_14;Asthma;9;5,346;168.3501684;11.91605522;222.8966559;253.0262326;-2.916055223
2014;Montgomery;PDI_15;Diabetes Short-term Complications;0;3,963;0;0.979389279;24.71333027;0;-0.979389279
2014;Montgomery;PDI_16;Gastroenteritis;2;6,073;32.93265273;4.658771385;76.71285007;39.90273612;-2.658771385
2014;Montgomery;PDI_18;Urinary Tract Infection;2;6,073;32.93265273;2.528606636;41.63686211;37.89311578;-0.528606636
2014;Montgomery;PDI_90;Pediatric Quality Overall Composite;7;3,963;176.6338632;9.888505419;249.520702;230.622801;-2.888505419
2014;Montgomery;PDI_91;Pediatric Quality Acute Composite;2;3,963;50.46681807;2.484803761;62.70006967;53.86917623;-0.484803761
2014;Montgomery;PDI_92;Pediatric Quality Chronic Composite;5;3,963;126.1670452;7.403701658;186.8206323;174.8184065;-2.403701658
2014;Nassau;PDI_14;Asthma;198;68,439;289.3087275;260.953147;381.293045;254.1898463;-62.95314704
2014;Nassau;PDI_15;Diabetes Short-term Complications;9;48,588;18.52309212;12.9936058;26.74241746;18.54279719;-3.993605796
2014;Nassau;PDI_16;Gastroenteritis;119;78,589;151.4206823;86.17642314;109.6545612;128.3519813;32.82357686
2014;Nassau;PDI_18;Urinary Tract Infection;58;78,589;73.80167708;43.94795259;55.92125181;63.22676196;14.05204742
2014;Nassau;PDI_90;Pediatric Quality Overall Composite;139;48,588;286.0788672;175.1065367;360.3905012;258.6111825;-36.10653672
2014;Nassau;PDI_91;Pediatric Quality Acute Composite;36;48,588;74.09236849;35.09980981;72.23966784;68.64361897;0.900190188
2014;Nassau;PDI_92;Pediatric Quality Chronic Composite;103;48,588;211.9864987;140.0067269;288.1508334;190.438339;-37.00672691
2014;New York;PDI_14;Asthma;551;106,009;519.7671896;415.9743908;392.395354;443.7522329;135.0256092
2014;New York;PDI_15;Diabetes Short-term Complications;31;77,580;39.95875226;21.8901282;28.21620031;37.91192309;9.109871803
2014;New York;PDI_16;Gastroenteritis;101;121,438;83.17001268;126.8463228;104.4535671;74.0095173;-25.84632283
2014;New York;PDI_18;Urinary Tract Infection;66;121,438;54.34872116;66.33648606;54.62580581;47.66538085;-0.33648606
2014;New York;PDI_90;Pediatric Quality Overall Composite;352;77,580;453.7251869;292.4035016;376.9057767;392.1885884;59.59649843
2014;New York;PDI_91;Pediatric Quality Acute Composite;58;77,580;74.76153648;58.59965352;75.53448507;66.24229644;-0.599653517
2014;New York;PDI_92;Pediatric Quality Chronic Composite;294;77,580;378.9636504;233.8038481;301.3712916;325.5080539;60.19615195
2014;Niagara;PDI_14;Asthma;16;16,103;99.36036763;40.30927158;250.3215027;132.9751777;-24.30927158
2014;Niagara;PDI_15;Diabetes Short-term Complications;7;11,634;60.16847172;3.160567591;27.16664596;59.29190217;3.83943241
2014;Niagara;PDI_16;Gastroenteritis;7;18,448;37.94449263;12.91548359;70.01021025;50.37690102;-5.915483586
2014;Niagara;PDI_18;Urinary Tract Infection;4;18,448;21.68256722;6.678700871;36.20284514;28.69324016;-2.678700871
2014;Niagara;PDI_90;Pediatric Quality Overall Composite;14;11,634;120.3369434;29.59674034;254.398662;154.1058097;-15.59674034
2014;Niagara;PDI_91;Pediatric Quality Acute Composite;3;11,634;25.78648788;6.469917877;55.61215298;31.03308286;-3.469917877
2014;Niagara;PDI_92;Pediatric Quality Chronic Composite;11;11,634;94.55045556;23.12682246;198.786509;123.1240185;-12.12682246
2014;Oneida;PDI_14;Asthma;30;22,631;132.5615306;54.39118791;240.3393041;184.7771472;-24.39118791
2014;Oneida;PDI_15;Diabetes Short-term Complications;2;16,261;12.29936658;4.102445587;25.22874108;13.05117437;-2.102445587
2014;Oneida;PDI_16;Gastroenteritis;8;25,787;31.02338388;18.95930326;73.52271788;39.22037064;-10.95930326
2014;Oneida;PDI_18;Urinary Tract Infection;12;25,787;46.53507581;10.00560109;38.80095043;57.45788775;1.994398913
2014;Oneida;PDI_90;Pediatric Quality Overall Composite;23;16,261;141.4427157;40.32121786;247.9627198;185.8356595;-17.32121786
2014;Oneida;PDI_91;Pediatric Quality Acute Composite;8;16,261;49.19746633;9.418251074;57.91926126;56.84891203;-1.418251074
2014;Oneida;PDI_92;Pediatric Quality Chronic Composite;15;16,261;92.24524937;30.90296679;190.0434585;125.6484533;-15.90296679
2014;Onondaga;PDI_14;Asthma;47;37,483;125.3901769;121.5364741;324.2442549;129.5527906;-74.53647406
2014;Onondaga;PDI_15;Diabetes Short-term Complications;14;26,752;52.33253589;7.588059578;28.36445715;49.39235452;6.411940422
2014;Onondaga;PDI_16;Gastroenteritis;25;43,059;58.05987134;34.06261364;79.10683861;68.21912112;-9.062613638
2014;Onondaga;PDI_18;Urinary Tract Infection;9;43,059;20.90155368;16.64820268;38.66370022;25.89922387;-7.648202676
2014;Onondaga;PDI_90;Pediatric Quality Overall Composite;44;26,752;164.4736842;82.6869066;309.0868219;173.3607551;-38.6869066
2014;Onondaga;PDI_91;Pediatric Quality Acute Composite;7;26,752;26.16626794;15.59519773;58.29544605;30.04066823;-8.595197728
2014;Onondaga;PDI_92;Pediatric Quality Chronic Composite;37;26,752;138.3074163;67.09170887;250.7913759;142.7574998;-30.09170887
2014;Ontario;PDI_14;Asthma;2;6,563;30.47386866;12.84333473;195.6930479;52.16842689;-10.84333473
2014;Ontario;PDI_15;Diabetes Short-term Complications;0;4,711;0;1.159212352;24.60650291;0;-1.159212352
2014;Ontario;PDI_16;Gastroenteritis;2;7,584;26.37130802;5.323166186;70.18942756;34.92239745;-3.323166186
2014;Ontario;PDI_18;Urinary Tract Infection;0;7,584;0;2.880425048;37.98028808;0;-2.880425048
2014;Ontario;PDI_90;Pediatric Quality Overall Composite;1;4,711;21.22691573;10.20437072;216.6073174;31.92630295;-9.204370722
2014;Ontario;PDI_91;Pediatric Quality Acute Composite;0;4,711;0;2.663860708;56.54554676;0;-2.663860708
2014;Ontario;PDI_92;Pediatric Quality Chronic Composite;1;4,711;21.22691573;7.540510015;160.0617706;34.32933113;-6.540510015
2014;Orange;PDI_14;Asthma;21;35,273;59.53562215;93.3080904;264.5312006;75.39725595;-72.3080904
2014;Orange;PDI_15;Diabetes Short-term Complications;5;24,628;20.30209518;6.221834748;25.26325625;21.51364302;-1.221834748
2014;Orange;PDI_16;Gastroenteritis;16;40,826;39.1907118;34.36863088;84.18319425;43.27148808;-18.36863088
2014;Orange;PDI_18;Urinary Tract Infection;15;40,826;36.74129231;17.97552698;44.02960609;39.9780146;-2.975526982
2014;Orange;PDI_90;Pediatric Quality Overall Composite;26;24,628;105.5708949;68.02265994;276.2005032;124.5244396;-42.02265994
2014;Orange;PDI_91;Pediatric Quality Acute Composite;8;24,628;32.48335228;15.59916805;63.33915888;34.32345399;-7.599168048
